timestep,location,flow,occupy,speed
24682,14,2,0,0
24682,15,9,0,0
24682,16,0,0,0
24682,17,0,0,0
24682,18,3,0,0
24682,19,3,0,0
24682,20,0,0,0
24682,21,4,0,0
24682,22,0,0,0
24682,23,0,0,0
24682,24,0,0,0
24682,25,0,0,0
24682,26,0,0,0
24682,27,0,0,0
24682,28,25,0,0
24682,29,0,0,0
24682,30,0,0,0
24682,31,0,0,0
24682,32,0,0,0
24682,33,0,0,0
24682,34,0,0,0
24682,35,0,0,0
24682,36,3,0,0
24682,37,0,0,0
24682,38,14,0,0
24682,39,14,0,0
24682,40,0,0,0
24682,41,3,0,0
24682,42,14,0,0
24682,43,30,0,0
24682,44,6,0,0
24682,45,0,0,0
24682,46,5,0,0
24983,0,0,0,0
24983,1,0,0,0
24983,2,0,0,0
24983,3,0,0,0
24983,4,0,0,0
24983,5,0,0,0
24983,6,0,0,0
24983,7,0,0,0
24983,8,0,0,0
24983,9,0,0,0
24983,10,0,0,0
24983,11,0,0,0
24983,12,0,0,0
24983,13,0,0,0
24983,14,12,0,0
24983,15,8,0,0
24983,16,1,0,0
24983,17,0,0,0
24983,18,4,0,0
24983,19,1,0,0
24983,20,0,0,0
24983,21,1,0,0
24983,22,0,0,0
24983,23,0,0,0
24983,24,0,0,0
24983,25,0,0,0
24983,26,0,0,0
24983,27,0,0,0
24983,28,11,0,0
24983,29,0,0,0
24983,30,0,0,0
24983,31,0,0,0
24983,32,0,0,0
24983,33,0,0,0
24983,34,0,0,0
24983,35,0,0,0
24983,36,4,0,0
24983,37,0,0,0
24983,38,14,0,0
24983,39,14,0,0
24983,40,0,0,0
24983,41,1,0,0
24983,42,27,0,0
24983,43,22,0,0
24983,44,5,0,0
24983,45,0,0,0
24983,46,2,0,0
25284,0,0,0,0
25284,1,0,0,0
25284,2,0,0,0
25284,3,0,0,0
25284,4,0,0,0
25284,5,0,0,0
25284,6,0,0,0
25284,7,0,0,0
25284,8,0,0,0
25284,9,0,0,0
25284,10,0,0,0
25284,11,0,0,0
25284,12,0,0,0
25284,13,0,0,0
25284,14,7,0,0
25284,15,2,0,0
25284,16,0,0,0
25284,17,0,0,0
25284,18,0,0,0
25284,19,1,0,0
25284,20,1,0,0
25284,21,2,0,0
25284,22,0,0,0
25284,23,0,0,0
25284,24,1,0,0
25284,25,0,0,0
25284,26,0,0,0
25284,27,0,0,0
25284,28,24,0,0
25284,29,0,0,0
25284,30,0,0,0
25284,31,0,0,0
25284,32,0,0,0
25284,33,0,0,0
25284,34,1,0,0
25284,35,0,0,0
25284,36,2,0,0
25284,37,0,0,0
25284,38,8,0,0
25284,39,9,0,0
25284,40,1,0,0
25284,41,0,0,0
25284,42,24,0,0
25284,43,21,0,0
25284,44,5,0,0
25284,45,0,0,0
25284,46,6,0,0
25585,0,0,0,0
25585,1,0,0,0
25585,2,0,0,0
25585,3,0,0,0
25585,4,0,0,0
25585,5,0,0,0
25585,6,0,0,0
25585,7,0,0,0
25585,8,0,0,0
25585,9,0,0,0
25585,10,0,0,0
25585,11,0,0,0
25585,12,0,0,0
25585,13,0,0,0
25585,14,8,0,0
25585,15,7,0,0
25585,16,2,0,0
25585,17,0,0,0
25585,18,2,0,0
25585,19,1,0,0
25585,20,1,0,0
25585,21,1,0,0
25585,22,0,0,0
25585,23,0,0,0
25585,24,0,0,0
25585,25,0,0,0
25585,26,0,0,0
25585,27,0,0,0
25585,28,26,0,0
25585,29,0,0,0
25585,30,0,0,0
25585,31,0,0,0
25585,32,0,0,0
25585,33,0,0,0
25585,34,0,0,0
25585,35,0,0,0
25585,36,5,0,0
25585,37,0,0,0
25585,38,13,0,0
25585,39,12,0,0
25585,40,0,0,0
25585,41,1,0,0
25585,42,18,0,0
25585,43,32,0,0
25585,44,3,0,0
25585,45,0,0,0
25585,46,6,0,0
25886,0,0,0,0
25886,1,0,0,0
25886,2,0,0,0
25886,3,0,0,0
25886,4,0,0,0
25886,5,0,0,0
25886,6,0,0,0
25886,7,0,0,0
25886,8,0,0,0
25886,9,0,0,0
25886,10,0,0,0
25886,11,0,0,0
25886,12,0,0,0
25886,13,0,0,0
25886,14,6,0,0
25886,15,4,0,0
25886,16,0,0,0
25886,17,0,0,0
25886,18,0,0,0
25886,19,6,0,0
25886,20,0,0,0
25886,21,0,0,0
25886,22,0,0,0
25886,23,0,0,0
25886,24,1,0,0
25886,25,0,0,0
25886,26,0,0,0
25886,27,0,0,0
25886,28,14,0,0
25886,29,0,0,0
25886,30,0,0,0
25886,31,0,0,0
25886,32,0,0,0
25886,33,0,0,0
25886,34,1,0,0
25886,35,0,0,0
25886,36,5,0,0
25886,37,0,0,0
25886,38,15,0,0
25886,39,15,0,0
25886,40,1,0,0
25886,41,5,0,0
25886,42,24,0,0
25886,43,25,0,0
25886,44,1,0,0
25886,45,0,0,0
25886,46,2,0,0
26187,0,0,0,0
26187,1,0,0,0
26187,2,0,0,0
26187,3,0,0,0
26187,4,0,0,0
26187,5,0,0,0
26187,6,0,0,0
26187,7,0,0,0
26187,8,0,0,0
26187,9,0,0,0
26187,10,0,0,0
26187,11,0,0,0
26187,12,0,0,0
26187,13,0,0,0
26187,14,1,0,0
26187,15,4,0,0
26187,16,0,0,0
26187,17,0,0,0
26187,18,0,0,0
26187,19,1,0,0
26187,20,0,0,0
26187,21,0,0,0
26187,22,0,0,0
26187,23,0,0,0
26187,24,0,0,0
26187,25,0,0,0
26187,26,0,0,0
26187,27,0,0,0
26187,28,25,0,0
26187,29,0,0,0
26187,30,0,0,0
26187,31,0,0,0
26187,32,0,0,0
26187,33,0,0,0
26187,34,1,0,0
26187,35,0,0,0
26187,36,2,0,0
26187,37,0,0,0
26187,38,8,0,0
26187,39,8,0,0
26187,40,1,0,0
26187,41,0,0,0
26187,42,24,0,0
26187,43,22,0,0
26187,44,6,0,0
26187,45,0,0,0
26187,46,6,0,0
26488,0,0,0,0
26488,1,0,0,0
26488,2,0,0,0
26488,3,0,0,0
26488,4,0,0,0
26488,5,0,0,0
26488,6,0,0,0
26488,7,0,0,0
26488,8,0,0,0
26488,9,0,0,0
26488,10,0,0,0
26488,11,0,0,0
26488,12,0,0,0
26488,13,0,0,0
26488,14,9,0,0
26488,15,7,0,0
26488,16,0,0,0
26488,17,0,0,0
26488,18,2,0,0
26488,19,0,0,0
26488,20,0,0,0
26488,21,2,0,0
26488,22,0,0,0
26488,23,0,0,0
26488,24,0,0,0
26488,25,0,0,0
26488,26,0,0,0
26488,27,0,0,0
26488,28,21,0,0
26488,29,0,0,0
26488,30,0,0,0
26488,31,0,0,0
26488,32,0,0,0
26488,33,0,0,0
26488,34,0,0,0
26488,35,0,0,0
26488,36,5,0,0
26488,37,0,0,0
26488,38,6,0,0
26488,39,0,0,0
26488,40,0,0,0
26488,41,0,0,0
26488,42,19,0,0
26488,43,25,0,0
26488,44,2,0,0
26488,45,0,0,0
26488,46,4,0,0
26789,0,0,0,0
26789,1,0,0,0
26789,2,0,0,0
26789,3,0,0,0
26789,4,0,0,0
26789,5,0,0,0
26789,6,0,0,0
26789,7,0,0,0
26789,8,0,0,0
26789,9,0,0,0
26789,10,0,0,0
26789,11,0,0,0
26789,12,0,0,0
26789,13,0,0,0
26789,14,5,0,0
26789,15,6,0,0
26789,16,1,0,0
26789,17,0,0,0
26789,18,0,0,0
26789,19,0,0,0
26789,20,0,0,0
26789,21,0,0,0
26789,22,0,0,0
26789,23,0,0,0
26789,24,0,0,0
26789,25,0,0,0
26789,26,0,0,0
26789,27,0,0,0
26789,28,9,0,0
26789,29,0,0,0
26789,30,0,0,0
26789,31,0,0,0
26789,32,0,0,0
26789,33,0,0,0
26789,34,0,0,0
26789,35,0,0,0
26789,36,3,0,0
26789,37,0,0,0
26789,38,0,0,0
26789,39,0,0,0
26789,40,0,0,0
26789,41,0,0,0
26789,42,23,0,0
26789,43,19,0,0
26789,44,1,0,0
26789,45,0,0,0
26789,46,1,0,0
27090,0,0,0,0
27090,1,0,0,0
27090,2,0,0,0
27090,3,0,0,0
27090,4,0,0,0
27090,5,0,0,0
27090,6,0,0,0
27090,7,0,0,0
27090,8,0,0,0
27090,9,0,0,0
27090,10,0,0,0
27090,11,0,0,0
27090,12,0,0,0
27090,13,0,0,0
27090,14,9,0,0
27090,15,2,0,0
27090,16,3,0,0
27090,17,0,0,0
27090,18,0,0,0
27090,19,0,0,0
27090,20,0,0,0
27090,21,0,0,0
27090,22,0,0,0
27090,23,0,0,0
27090,24,0,0,0
27090,25,0,0,0
27090,26,0,0,0
27090,27,0,0,0
27090,28,17,0,0
27090,29,0,0,0
27090,30,0,0,0
27090,31,0,0,0
27090,32,0,0,0
27090,33,0,0,0
27090,34,0,0,0
27090,35,0,0,0
27090,36,0,0,0
27090,37,0,0,0
27090,38,0,0,0
27090,39,0,0,0
27090,40,0,0,0
27090,41,0,0,0
27090,42,22,0,0
27090,43,9,0,0
27090,44,1,0,0
27090,45,0,0,0
27090,46,1,0,0
27391,0,0,0,0
27391,1,0,0,0
27391,2,0,0,0
27391,3,0,0,0
27391,4,0,0,0
27391,5,0,0,0
27391,6,0,0,0
27391,7,0,0,0
27391,8,0,0,0
27391,9,0,0,0
27391,10,0,0,0
27391,11,0,0,0
27391,12,0,0,0
27391,13,0,0,0
27391,14,3,0,0
27391,15,4,0,0
27391,16,0,0,0
27391,17,0,0,0
27391,18,0,0,0
27391,19,0,0,0
27391,20,0,0,0
27391,21,0,0,0
27391,22,0,0,0
27391,23,0,0,0
27391,24,0,0,0
27391,25,0,0,0
27391,26,0,0,0
27391,27,0,0,0
27391,28,15,0,0
27391,29,0,0,0
27391,30,0,0,0
27391,31,0,0,0
27391,32,0,0,0
27391,33,0,0,0
27391,34,0,0,0
27391,35,0,0,0
27391,36,2,0,0
27391,37,0,0,0
27391,38,0,0,0
27391,39,0,0,0
27391,40,0,0,0
27391,41,0,0,0
27391,42,19,0,0
27391,43,18,0,0
27391,44,2,0,0
27391,45,0,0,0
27391,46,3,0,0
27692,0,0,0,0
27692,1,0,0,0
27692,2,0,0,0
27692,3,0,0,0
27692,4,0,0,0
27692,5,0,0,0
27692,6,0,0,0
27692,7,0,0,0
27692,8,0,0,0
27692,9,0,0,0
27692,10,0,0,0
27692,11,0,0,0
27692,12,0,0,0
27692,13,0,0,0
27692,14,2,0,0
27692,15,5,0,0
27692,16,0,0,0
27692,17,0,0,0
27692,18,0,0,0
27692,19,0,0,0
27692,20,0,0,0
27692,21,0,0,0
27692,22,0,0,0
27692,23,0,0,0
27692,24,0,0,0
27692,25,0,0,0
27692,26,0,0,0
27692,27,0,0,0
27692,28,8,0,0
27692,29,0,0,0
27692,30,0,0,0
27692,31,0,0,0
27692,32,0,0,0
27692,33,0,0,0
27692,34,1,0,0
27692,35,0,0,0
27692,36,2,0,0
27692,37,0,0,0
27692,38,0,0,0
27692,39,0,0,0
27692,40,0,0,0
27692,41,0,0,0
27692,42,17,0,0
27692,43,19,0,0
27692,44,1,0,0
27692,45,0,0,0
27692,46,1,0,0
27993,0,0,0,0
27993,1,0,0,0
27993,2,0,0,0
27993,3,0,0,0
27993,4,0,0,0
27993,5,0,0,0
27993,6,0,0,0
27993,7,0,0,0
27993,8,0,0,0
27993,9,0,0,0
27993,10,0,0,0
27993,11,0,0,0
27993,12,0,0,0
27993,13,0,0,0
27993,14,2,0,0
27993,15,3,0,0
27993,16,0,0,0
27993,17,0,0,0
27993,18,0,0,0
27993,19,1,0,0
27993,20,0,0,0
27993,21,0,0,0
27993,22,0,0,0
27993,23,0,0,0
27993,24,0,0,0
27993,25,0,0,0
27993,26,0,0,0
27993,27,0,0,0
27993,28,19,0,0
27993,29,0,0,0
27993,30,0,0,0
27993,31,0,0,0
27993,32,0,0,0
27993,33,0,0,0
27993,34,0,0,0
27993,35,0,0,0
27993,36,0,0,0
27993,37,0,0,0
27993,38,0,0,0
27993,39,0,0,0
27993,40,1,0,0
27993,41,0,0,0
27993,42,26,0,0
27993,43,9,0,0
27993,44,1,0,0
27993,45,0,0,0
27993,46,0,0,0
28294,0,0,0,0
28294,1,0,0,0
28294,2,0,0,0
28294,3,0,0,0
28294,4,0,0,0
28294,5,0,0,0
28294,6,0,0,0
28294,7,0,0,0
28294,8,0,0,0
28294,9,0,0,0
28294,10,0,0,0
28294,11,0,0,0
28294,12,0,0,0
28294,13,0,0,0
28294,14,8,0,0
28294,15,5,0,0
28294,16,2,0,0
28294,17,0,0,0
28294,18,0,0,0
28294,19,1,0,0
28294,20,0,0,0
28294,21,0,0,0
28294,22,0,0,0
28294,23,0,0,0
28294,24,0,0,0
28294,25,0,0,0
28294,26,0,0,0
28294,27,0,0,0
28294,28,13,0,0
28294,29,0,0,0
28294,30,0,0,0
28294,31,0,0,0
28294,32,0,0,0
28294,33,0,0,0
28294,34,1,0,0
28294,35,0,0,0
28294,36,2,0,0
28294,37,0,0,0
28294,38,0,0,0
28294,39,0,0,0
28294,40,1,0,0
28294,41,0,0,0
28294,42,22,0,0
28294,43,19,0,0
28294,44,1,0,0
28294,45,0,0,0
28294,46,6,0,0
28595,0,0,0,0
28595,1,0,0,0
28595,2,0,0,0
28595,3,0,0,0
28595,4,0,0,0
28595,5,0,0,0
28595,6,0,0,0
28595,7,0,0,0
28595,8,0,0,0
28595,9,0,0,0
28595,10,0,0,0
28595,11,0,0,0
28595,12,0,0,0
28595,13,0,0,0
28595,14,4,0,0
28595,15,3,0,0
28595,16,0,0,0
28595,17,0,0,0
28595,18,0,0,0
28595,19,1,0,0
28595,20,0,0,0
28595,21,0,0,0
28595,22,0,0,0
28595,23,0,0,0
28595,24,0,0,0
28595,25,0,0,0
28595,26,0,0,0
28595,27,0,0,0
28595,28,10,0,0
28595,29,0,0,0
28595,30,0,0,0
28595,31,0,0,0
28595,32,0,0,0
28595,33,0,0,0
28595,34,1,0,0
28595,35,0,0,0
28595,36,3,0,0
28595,37,0,0,0
28595,38,0,0,0
28595,39,0,0,0
28595,40,1,0,0
28595,41,0,0,0
28595,42,17,0,0
28595,43,20,0,0
28595,44,2,0,0
28595,45,0,0,0
28595,46,1,0,0
28896,0,0,0,0
28896,1,0,0,0
28896,2,0,0,0
28896,3,0,0,0
28896,4,0,0,0
28896,5,0,0,0
28896,6,0,0,0
28896,7,0,0,0
28896,8,0,0,0
28896,9,0,0,0
28896,10,0,0,0
28896,11,0,0,0
28896,12,0,0,0
28896,13,0,0,0
28896,14,5,0,0
28896,15,3,0,0
28896,16,0,0,0
28896,17,0,0,0
28896,18,0,0,0
28896,19,0,0,0
28896,20,0,0,0
28896,21,0,0,0
28896,22,0,0,0
28896,23,0,0,0
28896,24,0,0,0
28896,25,0,0,0
28896,26,0,0,0
28896,27,0,0,0
28896,28,16,0,0
28896,29,0,0,0
28896,30,0,0,0
28896,31,0,0,0
28896,32,0,0,0
28896,33,0,0,0
28896,34,0,0,0
28896,35,0,0,0
28896,36,2,0,0
28896,37,0,0,0
28896,38,0,0,0
28896,39,0,0,0
28896,40,0,0,0
28896,41,0,0,0
28896,42,21,0,0
28896,43,15,0,0
28896,44,0,0,0
28896,45,0,0,0
28896,46,2,0,0
29197,0,0,0,0
29197,1,0,0,0
29197,2,0,0,0
29197,3,0,0,0
29197,4,0,0,0
29197,5,0,0,0
29197,6,0,0,0
29197,7,0,0,0
29197,8,0,0,0
29197,9,0,0,0
29197,10,0,0,0
29197,11,0,0,0
29197,12,0,0,0
29197,13,0,0,0
29197,14,11,0,0
29197,15,36,0,0
29197,16,7,0,0
29197,17,0,0,0
29197,18,5,0,0
29197,19,0,0,0
29197,20,3,0,0
29197,21,2,0,0
29197,22,0,0,0
29197,23,0,0,0
29197,24,0,0,0
29197,25,0,0,0
29197,26,0,0,0
29197,27,0,0,0
29197,28,17,0,0
29197,29,0,0,0
29197,30,0,0,0
29197,31,0,0,0
29197,32,0,0,0
29197,33,0,0,0
29197,34,0,0,0
29197,35,0,0,0
29197,36,0,0,0
29197,37,0,0,0
29197,38,0,0,0
29197,39,0,0,0
29197,40,0,0,0
29197,41,0,0,0
29197,42,32,0,0
29197,43,12,0,0
29197,44,4,0,0
29197,45,0,0,0
29197,46,1,0,0
29498,0,0,0,0
29498,1,0,0,0
29498,2,0,0,0
29498,3,0,0,0
29498,4,0,0,0
29498,5,0,0,0
29498,6,0,0,0
29498,7,0,0,0
29498,8,0,0,0
29498,9,0,0,0
29498,10,0,0,0
29498,11,0,0,0
29498,12,0,0,0
29498,13,0,0,0
29498,14,74,0,0
29498,15,81,0,0
29498,16,13,0,0
29498,17,0,0,0
29498,18,7,0,0
29498,19,0,0,0
29498,20,1,0,0
29498,21,3,0,0
29498,22,0,0,0
29498,23,0,0,0
29498,24,4,0,0
29498,25,0,0,0
29498,26,0,0,0
29498,27,0,0,0
29498,28,8,0,0
29498,29,0,0,0
29498,30,0,0,0
29498,31,0,0,0
29498,32,0,0,0
29498,33,0,0,0
29498,34,0,0,0
29498,35,0,0,0
29498,36,2,0,0
29498,37,0,0,0
29498,38,0,0,0
29498,39,0,0,0
29498,40,0,0,0
29498,41,0,0,0
29498,42,75,0,0
29498,43,18,0,0
29498,44,2,0,0
29498,45,0,0,0
29498,46,1,0,0
29799,0,0,0,0
29799,1,0,0,0
29799,2,0,0,0
29799,3,0,0,0
29799,4,0,0,0
29799,5,0,0,0
29799,6,0,0,0
29799,7,0,0,0
29799,8,0,0,0
29799,9,0,0,0
29799,10,0,0,0
29799,11,0,0,0
29799,12,0,0,0
29799,13,0,0,0
29799,14,72,0,0
29799,15,47,0,0
29799,16,9,0,0
29799,17,0,0,0
29799,18,2,0,0
29799,19,0,0,0
29799,20,1,0,0
29799,21,4,0,0
29799,22,0,0,0
29799,23,0,0,0
29799,24,1,0,0
29799,25,0,0,0
29799,26,0,0,0
29799,27,0,0,0
29799,28,15,0,0
29799,29,0,0,0
29799,30,0,0,0
29799,31,0,0,0
29799,32,0,0,0
29799,33,0,0,0
29799,34,0,0,0
29799,35,0,0,0
29799,36,4,0,0
29799,37,0,0,0
29799,38,0,0,0
29799,39,0,0,0
29799,40,0,0,0
29799,41,0,0,0
29799,42,45,0,0
29799,43,19,0,0
29799,44,0,0,0
29799,45,0,0,0
29799,46,4,0,0
30100,0,0,0,0
30100,1,0,0,0
30100,2,0,0,0
30100,3,0,0,0
30100,4,0,0,0
30100,5,0,0,0
30100,6,0,0,0
30100,7,0,0,0
30100,8,0,0,0
30100,9,0,0,0
30100,10,0,0,0
30100,11,0,0,0
30100,12,0,0,0
30100,13,0,0,0
30100,14,74,0,0
30100,15,62,0,0
30100,16,21,0,0
30100,17,0,0,0
30100,18,7,0,0
30100,19,0,0,0
30100,20,0,0,0
30100,21,7,0,0
30100,22,0,0,0
30100,23,0,0,0
30100,24,0,0,0
30100,25,0,0,0
30100,26,0,0,0
30100,27,0,0,0
30100,28,12,0,0
30100,29,0,0,0
30100,30,0,0,0
30100,31,0,0,0
30100,32,0,0,0
30100,33,0,0,0
30100,34,0,0,0
30100,35,0,0,0
30100,36,3,0,0
30100,37,0,0,0
30100,38,0,0,0
30100,39,0,0,0
30100,40,0,0,0
30100,41,0,0,0
30100,42,56,0,0
30100,43,9,0,0
30100,44,3,0,0
30100,45,0,0,0
30100,46,6,0,0
30401,0,0,0,0
30401,1,0,0,0
30401,2,0,0,0
30401,3,0,0,0
30401,4,0,0,0
30401,5,0,0,0
30401,6,0,0,0
30401,7,0,0,0
30401,8,0,0,0
30401,9,0,0,0
30401,10,0,0,0
30401,11,0,0,0
30401,12,0,0,0
30401,13,0,0,0
30401,14,78,0,0
30401,15,65,0,0
30401,16,14,0,0
30401,17,0,0,0
30401,18,7,0,0
30401,19,2,0,0
30401,20,1,0,0
30401,21,3,0,0
30401,22,0,0,0
30401,23,0,0,0
30401,24,1,0,0
30401,25,0,0,0
30401,26,0,0,0
30401,27,0,0,0
30401,28,8,0,0
30401,29,0,0,0
30401,30,0,0,0
30401,31,0,0,0
30401,32,0,0,0
30401,33,0,0,0
30401,34,2,0,0
30401,35,0,0,0
30401,36,2,0,0
30401,37,0,0,0
30401,38,0,0,0
30401,39,0,0,0
30401,40,2,0,0
30401,41,0,0,0
30401,42,55,0,0
30401,43,18,0,0
30401,44,3,0,0
30401,45,0,0,0
30401,46,1,0,0
30702,0,0,0,0
30702,1,0,0,0
30702,2,0,0,0
30702,3,0,0,0
30702,4,0,0,0
30702,5,0,0,0
30702,6,0,0,0
30702,7,0,0,0
30702,8,0,0,0
30702,9,0,0,0
30702,10,0,0,0
30702,11,0,0,0
30702,12,0,0,0
30702,13,0,0,0
30702,14,68,0,0
30702,15,54,0,0
30702,16,8,0,0
30702,17,0,0,0
30702,18,6,0,0
30702,19,0,0,0
30702,20,0,0,0
30702,21,6,0,0
30702,22,0,0,0
30702,23,0,0,0
30702,24,0,0,0
30702,25,0,0,0
30702,26,0,0,0
30702,27,0,0,0
30702,28,16,0,0
30702,29,0,0,0
30702,30,0,0,0
30702,31,0,0,0
30702,32,0,0,0
30702,33,0,0,0
30702,34,0,0,0
30702,35,0,0,0
30702,36,2,0,0
30702,37,0,0,0
30702,38,0,0,0
30702,39,0,0,0
30702,40,0,0,0
30702,41,0,0,0
30702,42,50,0,0
30702,43,18,0,0
30702,44,0,0,0
30702,45,0,0,0
30702,46,2,0,0
31003,0,0,0,0
31003,1,0,0,0
31003,2,0,0,0
31003,3,0,0,0
31003,4,0,0,0
31003,5,0,0,0
31003,6,0,0,0
31003,7,0,0,0
31003,8,0,0,0
31003,9,0,0,0
31003,10,0,0,0
31003,11,0,0,0
31003,12,0,0,0
31003,13,0,0,0
31003,14,68,0,0
31003,15,61,0,0
31003,16,13,0,0
31003,17,0,0,0
31003,18,3,0,0
31003,19,0,0,0
31003,20,0,0,0
31003,21,6,0,0
31003,22,0,0,0
31003,23,0,0,0
31003,24,0,0,0
31003,25,0,0,0
31003,26,0,0,0
31003,27,0,0,0
31003,28,17,0,0
31003,29,0,0,0
31003,30,0,0,0
31003,31,0,0,0
31003,32,0,0,0
31003,33,0,0,0
31003,34,0,0,0
31003,35,0,0,0
31003,36,1,0,0
31003,37,0,0,0
31003,38,0,0,0
31003,39,0,0,0
31003,40,0,0,0
31003,41,0,0,0
31003,42,59,0,0
31003,43,9,0,0
31003,44,2,0,0
31003,45,0,0,0
31003,46,1,0,0
31304,0,0,0,0
31304,1,0,0,0
31304,2,0,0,0
31304,3,0,0,0
31304,4,0,0,0
31304,5,0,0,0
31304,6,0,0,0
31304,7,0,0,0
31304,8,0,0,0
31304,9,0,0,0
31304,10,0,0,0
31304,11,0,0,0
31304,12,0,0,0
31304,13,0,0,0
31304,14,85,0,0
31304,15,64,0,0
31304,16,24,0,0
31304,17,0,0,0
31304,18,7,0,0
31304,19,0,0,0
31304,20,0,0,0
31304,21,3,0,0
31304,22,0,0,0
31304,23,0,0,0
31304,24,0,0,0
31304,25,0,0,0
31304,26,0,0,0
31304,27,0,0,0
31304,28,10,0,0
31304,29,0,0,0
31304,30,0,0,0
31304,31,0,0,0
31304,32,0,0,0
31304,33,0,0,0
31304,34,0,0,0
31304,35,0,0,0
31304,36,0,0,0
31304,37,0,0,0
31304,38,0,0,0
31304,39,0,0,0
31304,40,0,0,0
31304,41,0,0,0
31304,42,58,0,0
31304,43,19,0,0
31304,44,0,0,0
31304,45,0,0,0
31304,46,0,0,0
31605,0,0,0,0
31605,1,0,0,0
31605,2,0,0,0
31605,3,0,0,0
31605,4,0,0,0
31605,5,0,0,0
31605,6,0,0,0
31605,7,0,0,0
31605,8,0,0,0
31605,9,0,0,0
31605,10,0,0,0
31605,11,0,0,0
31605,12,0,0,0
31605,13,0,0,0
31605,14,71,0,0
31605,15,46,0,0
31605,16,19,0,0
31605,17,0,0,0
31605,18,8,0,0
31605,19,0,0,0
31605,20,2,0,0
31605,21,6,0,0
31605,22,0,0,0
31605,23,0,0,0
31605,24,2,0,0
31605,25,0,0,0
31605,26,0,0,0
31605,27,0,0,0
31605,28,17,0,0
31605,29,0,0,0
31605,30,0,0,0
31605,31,0,0,0
31605,32,0,0,0
31605,33,0,0,0
31605,34,0,0,0
31605,35,0,0,0
31605,36,2,0,0
31605,37,0,0,0
31605,38,0,0,0
31605,39,0,0,0
31605,40,0,0,0
31605,41,0,0,0
31605,42,36,0,0
31605,43,20,0,0
31605,44,0,0,0
31605,45,0,0,0
31605,46,2,0,0
31906,0,0,0,0
31906,1,0,0,0
31906,2,0,0,0
31906,3,0,0,0
31906,4,0,0,0
31906,5,0,0,0
31906,6,0,0,0
31906,7,0,0,0
31906,8,0,0,0
31906,9,0,0,0
31906,10,0,0,0
31906,11,0,0,0
31906,12,0,0,0
31906,13,0,0,0
31906,14,63,0,0
31906,15,41,0,0
31906,16,21,0,0
31906,17,0,0,0
31906,18,4,0,0
31906,19,1,0,0
31906,20,2,0,0
31906,21,6,0,0
31906,22,0,0,0
31906,23,0,0,0
31906,24,1,0,0
31906,25,0,0,0
31906,26,0,0,0
31906,27,0,0,0
31906,28,16,0,0
31906,29,0,0,0
31906,30,0,0,0
31906,31,0,0,0
31906,32,0,0,0
31906,33,0,0,0
31906,34,1,0,0
31906,35,0,0,0
31906,36,0,0,0
31906,37,0,0,0
31906,38,0,0,0
31906,39,0,0,0
31906,40,1,0,0
31906,41,0,0,0
31906,42,34,0,0
31906,43,10,0,0
31906,44,0,0,0
31906,45,0,0,0
31906,46,4,0,0
32207,0,0,0,0
32207,1,0,0,0
32207,2,0,0,0
32207,3,0,0,0
32207,4,0,0,0
32207,5,0,0,0
32207,6,0,0,0
32207,7,0,0,0
32207,8,0,0,0
32207,9,0,0,0
32207,10,0,0,0
32207,11,0,0,0
32207,12,0,0,0
32207,13,0,0,0
32207,14,36,0,0
32207,15,76,0,0
32207,16,17,0,0
32207,17,0,0,0
32207,18,7,0,0
32207,19,0,0,0
32207,20,1,0,0
32207,21,3,0,0
32207,22,0,0,0
32207,23,0,0,0
32207,24,2,0,0
32207,25,0,0,0
32207,26,0,0,0
32207,27,0,0,0
32207,28,9,0,0
32207,29,0,0,0
32207,30,0,0,0
32207,31,0,0,0
32207,32,0,0,0
32207,33,0,0,0
32207,34,0,0,0
32207,35,0,0,0
32207,36,3,0,0
32207,37,0,0,0
32207,38,0,0,0
32207,39,0,0,0
32207,40,0,0,0
32207,41,0,0,0
32207,42,74,0,0
32207,43,18,0,0
32207,44,0,0,0
32207,45,0,0,0
32207,46,0,0,0
32508,0,0,0,0
32508,1,0,0,0
32508,2,0,0,0
32508,3,0,0,0
32508,4,0,0,0
32508,5,0,0,0
32508,6,0,0,0
32508,7,0,0,0
32508,8,0,0,0
32508,9,0,0,0
32508,10,0,0,0
32508,11,0,0,0
32508,12,0,0,0
32508,13,0,0,0
32508,14,0,0,0
32508,15,52,0,0
32508,16,15,0,0
32508,17,0,0,0
32508,18,6,0,0
32508,19,0,0,0
32508,20,1,0,0
32508,21,6,0,0
32508,22,0,0,0
32508,23,0,0,0
32508,24,1,0,0
32508,25,0,0,0
32508,26,0,0,0
32508,27,0,0,0
32508,28,14,0,0
32508,29,0,0,0
32508,30,0,0,0
32508,31,0,0,0
32508,32,0,0,0
32508,33,0,0,0
32508,34,1,0,0
32508,35,0,0,0
32508,36,3,0,0
32508,37,0,0,0
32508,38,0,0,0
32508,39,0,0,0
32508,40,0,0,0
32508,41,0,0,0
32508,42,44,0,0
32508,43,18,0,0
32508,44,1,0,0
32508,45,0,0,0
32508,46,4,0,0
32809,0,0,0,0
32809,1,0,0,0
32809,2,0,0,0
32809,3,0,0,0
32809,4,0,0,0
32809,5,0,0,0
32809,6,0,0,0
32809,7,0,0,0
32809,8,0,0,0
32809,9,0,0,0
32809,10,0,0,0
32809,11,0,0,0
32809,12,0,0,0
32809,13,0,0,0
32809,14,0,0,0
32809,15,47,0,0
